split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_all,param_reg_all,param_n_epochs
3.1097930490940318,3.1154035709238297,3.116173795171479,3.1137901383964466,0.0028438065471626645,147,21.69413685798645,0.30037682894078427,2.2809022267659507,0.10506785630028743,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 40}",150,0.002,0.02,40
3.1106191979375337,3.118445985661107,3.117022914869701,3.115362699489447,0.003404104174776093,149,26.85237193107605,0.2547667084874077,2.2371696631113687,0.025969901376508946,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 50}",150,0.002,0.02,50
3.0628963661027413,3.0685776470759603,3.0685381282506947,3.066670713809799,0.0026689156218353332,10,11.130921284357706,0.07679792409232993,2.330657720565796,0.07965150995531882,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 20}",150,0.002,0.05,20
3.0871051435486088,3.0874188621380636,3.089159045952911,3.0878943505465277,0.0009033993917558368,37,16.502690076828003,0.3192208078379318,2.441954771677653,0.0784019269876936,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 30}",150,0.002,0.05,30
3.097615722142534,3.0995143752589205,3.1000946108709573,3.0990749027574704,0.001058638871892887,82,21.88928723335266,0.1745721736844448,2.2917466163635254,0.02933235004628811,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 40}",150,0.002,0.05,40
3.09852839583842,3.102071960212082,3.1041725931895905,3.101590983080031,0.002329198028779635,95,27.052415529886883,0.3899842885454356,2.3051594893137612,0.12177548800859644,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 50}",150,0.002,0.05,50
3.054045395455893,3.05791723024327,3.0581347116519235,3.056699112450362,0.0018785606113598142,3,11.6962939898173,0.12115955248462498,2.234593311945597,0.04086202786195078,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 20}",150,0.002,0.1,20
3.068254319097015,3.0780135801242374,3.0754523752854386,3.073906758168897,0.004131383396440386,17,16.710120995839436,0.3986897724018747,2.2409923871358237,0.10757747712192037,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 30}",150,0.002,0.1,30
3.0875788550883945,3.0855427687625236,3.0864384633799227,3.086520029076947,0.0008332273014401399,34,21.799933513005573,0.1440684559885945,2.301860968271891,0.07535247475770947,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 40}",150,0.002,0.1,40
3.087851500036587,3.0923307556710697,3.092813524493664,3.0909985934004403,0.0022340417654443433,44,26.752819856007893,0.2503402137129037,2.3872311115264893,0.03808359458799196,"{'n_factors': 150, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 50}",150,0.002,0.1,50
3.113576352129371,3.120869806020049,3.119506311349975,3.1179841564997983,0.0031661052788136807,154,11.579187870025635,0.18062602557886326,2.2228233019510903,0.05980759359043421,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 20}",150,0.005,0.02,20
3.1132270927010626,3.117685052095372,3.1208516751436197,3.1172546066466844,0.003127568471838709,152,16.560311396916706,0.059549067206850693,2.287464221318563,0.08477195584334282,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 30}",150,0.005,0.02,30
3.109827069324573,3.1160497512683025,3.1149566393456216,3.113611153312832,0.002712709855664387,146,21.98035701115926,0.4600796094832077,2.294111410776774,0.12229199150895809,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 40}",150,0.005,0.02,40
3.1082873934593342,3.1133388957893855,3.113167610756503,3.1115979666684077,0.002341972938940996,139,26.621086359024048,0.2399311280417265,2.3559704621632895,0.11999086655951027,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 50}",150,0.005,0.02,50
3.099948037584141,3.102284574852613,3.1020071463862218,3.101413252940992,0.0010422359521576325,92,11.571719328562418,0.36347514935871506,2.2545364697774253,0.12451192950634488,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 20}",150,0.005,0.05,20
3.102932896059389,3.1031096501748223,3.1063697851715664,3.104137443801926,0.0015801522072861533,106,16.603963295618694,0.3411361140626594,2.3235205014546714,0.11429536969249349,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 30}",150,0.005,0.05,30
3.0997422967503168,3.1077135176446484,3.1070949967429975,3.104850270379321,0.0036206986409067525,113,21.779580513636272,0.5671025877706591,2.3102123737335205,0.07268959923021799,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 40}",150,0.005,0.05,40
3.104320976116215,3.1075574509378563,3.109546069642695,3.107141498898922,0.0021533172338102477,125,27.331633806228638,0.48259795954561263,2.421480178833008,0.05122038887015611,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 50}",150,0.005,0.05,50
3.0877430850875,3.0921095831117205,3.092855351458857,3.090902673219359,0.0022548156582651796,42,11.748867432276407,0.09490278720523965,2.33964737256368,0.1359320100256531,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 20}",150,0.005,0.1,20
3.0923033700163276,3.0994959591363256,3.1017901229523863,3.0978631507016794,0.004041383249634742,72,17.05226747194926,0.36669703207084536,2.4048479398091636,0.02711775232967001,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 30}",150,0.005,0.1,30
3.1020715636413634,3.104878124264057,3.10760535552411,3.104851681143177,0.002259238452719527,114,22.084416389465332,0.07324553799369742,2.2419156233469644,0.15134265733408855,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 40}",150,0.005,0.1,40
3.1049032927116618,3.110246017073194,3.113625811328774,3.1095917070378767,0.0035908841968893424,134,27.35145115852356,0.24961386766355226,2.277724583943685,0.12822689746441132,"{'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 50}",150,0.005,0.1,50
3.106382583565552,3.1109683905100987,3.1152618760575206,3.11087095004439,0.0036256107322538214,138,11.708671808242798,0.17082116670357697,2.2634435494740806,0.041368611887103585,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 20}",150,0.01,0.02,20
3.105785601899184,3.1096804563295257,3.113084026574649,3.109516694934453,0.002981818687953871,133,16.56866916020711,0.05835634245469598,2.3404997984568277,0.0004388267078909037,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 30}",150,0.01,0.02,30
3.108542482632432,3.1123495937077865,3.1112667519260113,3.110719609422077,0.0016016756589543708,136,22.16184918085734,0.4344477199015531,2.279702107111613,0.06879401072859666,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 40}",150,0.01,0.02,40
3.107380049001397,3.113644004343339,3.1147076639875766,3.1119105724441045,0.00323285992668859,143,27.41207480430603,0.6689657493720914,2.4358085791269937,0.1347822428814391,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 50}",150,0.01,0.02,50
3.101521076195086,3.1055609400515913,3.1059760307352775,3.104352682327318,0.002009406219921986,109,11.778110901514689,0.020796725563110307,2.311457316080729,0.05937757785889462,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 20}",150,0.01,0.05,20
3.1033957284374036,3.108512994768997,3.108079403922553,3.106662709042985,0.002316876052426614,123,16.87620258331299,0.1898466378177256,2.321629603703817,0.13051908903703519,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 30}",150,0.01,0.05,30
3.1084196131154824,3.1154196557640947,3.1180797123770185,3.1139729937521987,0.0040742281615196935,148,22.215843836466473,0.18153183164140083,2.3476314544677734,0.1508920402204538,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 40}",150,0.01,0.05,40
3.1178260444134347,3.117762246758079,3.119436501620424,3.1183415975973126,0.0007746520294415012,155,27.224972009658813,0.0815753361892662,2.3383546670277915,0.03409738138201208,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 50}",150,0.01,0.05,50
3.0997255405976407,3.105812433930891,3.1099441028825576,3.1051606924703634,0.004197088593395018,116,11.547629515329996,0.2147532017020474,2.378763755162557,0.1401809240085718,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 20}",150,0.01,0.1,20
3.1143215466284957,3.1171349767934275,3.125235459001532,3.1188973274744853,0.004626574021443652,157,16.9340562025706,0.3768547640965033,2.3023107051849365,0.15979500881524664,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 30}",150,0.01,0.1,30
3.123481264565534,3.1261498598329225,3.130776968416867,3.126802697605108,0.0030140196348822637,169,22.09679905573527,0.5365618021229119,2.29211417833964,0.10356843772167452,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 40}",150,0.01,0.1,40
3.134130936040538,3.137957888208127,3.1373707662142327,3.1364865301542992,0.0016828142659484004,183,27.63723921775818,0.3302868547148673,2.4207966327667236,0.054450771067452906,"{'n_factors': 150, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 50}",150,0.01,0.1,50
8.766815778853381,8.771070849150275,8.762301968554675,8.76672953218611,0.003580399939548978,273,12.009631951649984,0.11973715805975876,2.316523710886637,0.16012635463861336,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 20}",150,0.05,0.02,20
8.766815778853381,8.771070930666566,8.762301968554675,8.766729559358206,0.0035804328863936474,278,16.813052256902058,0.14337867363691656,2.3738903999328613,0.1304254985199763,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 30}",150,0.05,0.02,30
8.766815778853381,8.771070980769448,8.762301968554675,8.766729576059168,0.0035804531367788434,282,22.22710609436035,0.26242780070588867,2.358848969141642,0.13784660157725073,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 40}",150,0.05,0.02,40
8.766815778853381,8.771070963321959,8.762301968554675,8.766729570243337,0.003580446084916948,280,27.047335227330525,0.8139933960101038,2.2945915857950845,0.0504523468192993,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 50}",150,0.05,0.02,50
3.1519905480968475,3.1501697922183163,3.1582236146172096,3.153461318310791,0.003448515388288764,197,11.567905108133951,0.2688002783499509,2.31193216641744,0.178614258014577,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 20}",150,0.05,0.05,20
3.1801582222715754,3.182758196730819,3.1871263872357596,3.1833476020793845,0.002875109243224143,214,16.95197542508443,0.28881486721952243,2.460846741994222,0.06957535286470311,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 30}",150,0.05,0.05,30
3.2035362940460863,3.2052506881526357,3.212765393132011,3.207184125110244,0.004008133508774329,231,22.24037806193034,0.28116390459098684,2.323580026626587,0.13965027194471774,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 40}",150,0.05,0.05,40
3.225154274365547,3.221590899582843,3.2274153240983257,3.224720166015572,0.0023975428781397488,236,27.307733138402302,0.27528771781943423,2.3791208267211914,0.10080416753675452,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 50}",150,0.05,0.05,50
3.1988100394578467,3.2011115716656575,3.2088438306201743,3.202921813914559,0.004291617723118965,225,11.853905836741129,0.116286132251907,2.3020578225453696,0.02548905766688754,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 20}",150,0.05,0.1,20
3.2324810610256787,3.2318897914977143,3.2397033463454425,3.2346913996229447,0.0035521925037492945,240,16.776872714360554,0.11981220193302446,2.3512019316355386,0.07461600644918454,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 30}",150,0.05,0.1,30
3.2485064802837833,3.249173878884712,3.256107410281761,3.251262589816752,0.0034366232677593726,247,22.17128324508667,0.18652237689682044,2.3318816820780435,0.03837554784172054,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 40}",150,0.05,0.1,40
3.2580347685768345,3.255052002735003,3.2640971757134634,3.2590613156751,0.0037633440591479292,251,27.84583353996277,0.255199067780544,2.4234560330708823,0.0917467180117123,"{'n_factors': 150, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 50}",150,0.05,0.1,50
3.077536162863014,3.084334895444674,3.0837846350830675,3.081885231130252,0.0030834496602788267,23,12.733613967895508,0.21776620797868193,2.2548391819000244,0.03469108726178509,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 20}",175,0.002,0.02,20
3.0970594580403468,3.10759038428544,3.106425756112184,3.10369186614599,0.004713860247917125,104,18.620242198308308,0.36595110511644974,2.320462703704834,0.00959433212790721,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 30}",175,0.002,0.02,30
3.105733454466368,3.1159883362554215,3.11361515130474,3.11177898067551,0.004383247811201288,142,24.57619055112203,0.2839636986562182,2.3716816902160645,0.10873080690305265,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 40}",175,0.002,0.02,40
3.1066502849149082,3.1142281002150747,3.1140727404893767,3.111650375206453,0.0035361666018249934,141,30.307219982147217,0.14055912730700532,2.280390739440918,0.09568787940657898,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 50}",175,0.002,0.02,50
3.0610093682273596,3.067915207273258,3.0684470714054757,3.065790548968698,0.003387770832941315,9,13.071869611740112,0.1476615195669629,2.3706283569335938,0.007760945763816488,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 20}",175,0.002,0.05,20
3.0823679664195787,3.088272754822506,3.091039003339974,3.0872265748606864,0.003616406107643302,36,18.744980176289875,0.5285895106813424,2.340914805730184,0.035728253571740476,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 30}",175,0.002,0.05,30
3.0911298042694177,3.0980225597723665,3.0962151049208697,3.095122489654218,0.0029180902084009136,62,24.63842837015788,0.4317208559161096,2.3070948918660483,0.036619157503153255,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 40}",175,0.002,0.05,40
3.095319719710073,3.100347951633636,3.0966538400339685,3.097440503792559,0.0021267986852066606,69,30.627305269241333,0.25769983868056473,2.3480192025502524,0.05155012897429911,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 50}",175,0.002,0.05,50
3.05326769021759,3.059821786380026,3.057705167607278,3.0569315480682984,0.002731044918455519,4,13.24102775255839,0.18356986339742523,2.4444454511006675,0.10465030827863686,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 20}",175,0.002,0.1,20
3.070443565399107,3.076499272356199,3.0745886873063464,3.073843841687218,0.0025277121321852047,16,18.788565794626873,0.29564364705994417,2.2483959992726645,0.12597309991666072,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 30}",175,0.002,0.1,30
3.0801512094296655,3.0834511848547526,3.0851698554567983,3.0829240832470717,0.0020824791419569453,27,24.57558258374532,0.21860254060780587,2.251591682434082,0.10511620233927554,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 40}",175,0.002,0.1,40
3.081309277238836,3.088491080308941,3.0906815307323168,3.0868272960933645,0.0040029919912915966,35,30.62843918800354,0.34011823892565773,2.4159165223439536,0.06322007999268096,"{'n_factors': 175, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 50}",175,0.002,0.1,50
3.10578658317309,3.114081603449663,3.1124286474238696,3.1107656113488744,0.00358479261020223,137,13.087724129358927,0.05843527190919174,2.312185366948446,0.03526846540694658,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 20}",175,0.005,0.02,20
3.105392295924736,3.1096580229184863,3.11056990949594,3.1085400761130537,0.002256734272942598,131,18.863192001978557,0.2510333631348718,2.3955836296081543,0.03617007585694944,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 30}",175,0.005,0.02,30
3.098436231709615,3.109113730330323,3.1115884312962794,3.1063794644454057,0.005706852368800769,122,24.578789949417114,0.2924916862500623,2.242900768915812,0.02672732688591666,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 40}",175,0.005,0.02,40
3.0994032169895043,3.1075672348347942,3.1089768970085894,3.1053157829442966,0.004220238065036815,119,30.5835866133372,0.09364992147249698,2.477536678314209,0.08756892008566292,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 50}",175,0.005,0.02,50
3.094620851593687,3.100454875174398,3.0956905516144406,3.096922092794175,0.0025359387536122947,66,13.145031849543253,0.11195996468724613,2.4688833554585776,0.24881038826660382,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 20}",175,0.005,0.05,20
3.0939312979307254,3.1023642090169465,3.1006692211209876,3.0989882426895536,0.003642138905665063,81,19.091469526290894,0.21456722630615777,2.4537810484568277,0.11231414934996169,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 30}",175,0.005,0.05,30
3.0989679815585793,3.104302647986522,3.103300477265204,3.102190368936769,0.002315012145396667,97,25.193917830785114,0.5408807387064438,2.397436539332072,0.13637695862897475,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 40}",175,0.005,0.05,40
3.100302504966188,3.103848040488032,3.1038930682079404,3.1026812045540537,0.0016820950569401225,100,30.72157907485962,0.5240893311425183,2.490760167439779,0.11226159329026254,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 50}",175,0.005,0.05,50
3.0858893924030375,3.090210344940594,3.0905032669123376,3.088867668085323,0.002109351456435964,38,13.196393966674805,0.22756379292267695,2.4912307262420654,0.08045812150476706,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 20}",175,0.005,0.1,20
3.0906029167343734,3.09914214572817,3.0996335082473516,3.0964595235699655,0.0041461019445046725,65,19.378071864446003,0.5410352806382492,2.2858570416768393,0.08669213681438588,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 30}",175,0.005,0.1,30
3.0998015254641054,3.1000463760845305,3.1045841082329244,3.1014773365938537,0.002199092308140266,94,25.477341175079346,0.12437070713981462,2.253230651219686,0.13861896057267561,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 40}",175,0.005,0.1,40
3.103317134264659,3.1080641597972996,3.109666767791315,3.1070160206177575,0.002696096967281345,124,30.76244107882182,0.2958334891097404,2.3715129693349204,0.07980802132158477,"{'n_factors': 175, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 50}",175,0.005,0.1,50
3.1028752661740784,3.105460985173292,3.1041220243294183,3.10415275855893,0.0010558390440376542,107,13.384784936904907,0.19025518665768276,2.324607769648234,0.09416358501816399,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 20}",175,0.01,0.02,20
3.1030730681632854,3.1066432630284306,3.1005937945155893,3.103436708569102,0.002483034847456037,103,19.33311136563619,0.25676142136540536,2.3202877044677734,0.0025389568043293724,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 30}",175,0.01,0.02,30
3.1011091325897073,3.104476690312019,3.104501660831244,3.1033624945776572,0.0015934001523491045,102,25.247174104054768,0.4479289658778146,2.309587558110555,0.0679411048206569,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 40}",175,0.01,0.02,40
3.1012488710316117,3.1070943751022826,3.1073224178087844,3.105221887980893,0.0028108893762714728,117,30.811405499776203,0.11959803551772008,2.427600065867106,0.06843584114912019,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 50}",175,0.01,0.02,50
3.0960453588170096,3.1018592515910655,3.102766950608805,3.1002238536722935,0.0029777893163022502,85,13.307924509048462,0.3647624823041771,2.522148847579956,0.16892479229876123,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 20}",175,0.01,0.05,20
3.0980870295441028,3.1024260221907953,3.1037829181282426,3.10143198995438,0.0024292470378024437,93,19.476855357487995,0.22011389289251135,2.4870444933573403,0.03603007056052739,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 30}",175,0.01,0.05,30
3.105471351587937,3.108215540344429,3.1115717778671734,3.1084195565998467,0.002494663260035345,130,25.16478220621745,0.2538345569332274,2.410128434499105,0.1280070373715591,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 40}",175,0.01,0.05,40
3.11130731996603,3.1130852240813627,3.1162184293532342,3.1135369911335427,0.0020302411934459614,145,30.908874034881592,0.3821092907682907,2.4585556189219155,0.08053297357906669,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 50}",175,0.01,0.05,50
3.096899355643521,3.1010901950101646,3.10333202624596,3.1004405256332155,0.0026660039377791006,86,13.398158391316732,0.21907467915643547,2.317359288533529,0.0631227896750838,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 20}",175,0.01,0.1,20
3.111226733876555,3.113126036809434,3.1151114993436226,3.1131547566765376,0.0015860788771065388,144,19.325112501780193,0.20209653487974016,2.3963595231374106,0.09191560259159712,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 30}",175,0.01,0.1,30
3.119723615539275,3.1245606673559587,3.1293912585476713,3.1245585138143017,0.003946799024758681,166,25.089317719141643,0.4323043770995481,2.374420722325643,0.0709777725990938,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 40}",175,0.01,0.1,40
3.133831200532373,3.131132863181605,3.1372288890350353,3.1340643175830043,0.0024941452070658308,179,31.28079652786255,0.15845395249633992,2.340963363647461,0.06289359794517282,"{'n_factors': 175, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 50}",175,0.01,0.1,50
8.766815778853381,8.771070844641857,8.762301968554675,8.766729530683305,0.0035803981173622226,272,13.386635303497314,0.08524808423409669,2.4383962154388428,0.02809527501391512,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 20}",175,0.05,0.02,20
8.766815778853381,8.771070843962786,8.762301968554675,8.766729530456947,0.0035803978428992195,271,19.120551268259685,0.3594676581861544,2.3666396141052246,0.06413553386516792,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 30}",175,0.05,0.02,30
8.766815778853381,8.771070898169928,8.762301968554675,8.766729548525994,0.0035804197520526116,277,25.09632929166158,0.150488573057689,2.3522635300954184,0.11421325494811421,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 40}",175,0.05,0.02,40
8.766815778853381,8.77107087506673,8.762301968554675,8.766729540824928,0.003580410414319572,276,30.627358039220173,0.3502372783306647,2.5177242755889893,0.13211704677012265,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 50}",175,0.05,0.02,50
3.146446918453339,3.149472822461548,3.1543378453398474,3.1500858620849113,0.003250491754275164,194,13.587133725484213,0.20422636125900756,2.323134660720825,0.23535886047504825,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 20}",175,0.05,0.05,20
3.177971564406315,3.177565505272257,3.1809425335289463,3.1788265344025057,0.001505392580560511,210,19.335555712382,0.22442224586626422,2.3622151215871177,0.05991026864973401,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 30}",175,0.05,0.05,30
3.2031935589581955,3.2027446590427653,3.2071714343948634,3.2043698841319412,0.0019894539770629097,228,25.45891761779785,0.2512094590716654,2.5037903785705566,0.08537434505752532,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 40}",175,0.05,0.05,40
8.766815778853381,3.217947697697362,3.227048423153631,5.070603966568124,2.6136190779273547,264,31.536854028701782,0.41978311425930187,2.5646806557973227,0.08134819304700469,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 50}",175,0.05,0.05,50
3.1996600887074873,3.1992734145075903,3.206203800248527,3.2017124344878685,0.003179796013502521,223,13.37163249651591,0.19264274669842224,2.4646712938944497,0.04260492757924692,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 20}",175,0.05,0.1,20
3.2278169426197096,3.2290419512068715,3.237588117077969,3.2314823369681833,0.004346306828518816,239,19.786184469858807,0.1521188671326363,2.461346705754598,0.11705711047040096,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 30}",175,0.05,0.1,30
3.2450525176387433,3.2448343864751847,3.2523685486105114,3.24741848424148,0.003501356712694474,244,25.29756013552348,0.6114526488923115,2.5119388103485107,0.1684728081486219,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 40}",175,0.05,0.1,40
3.2558819124055445,3.251448072299888,3.262803133095465,3.256711039266966,0.004672610971185207,250,32.15830906232198,0.21653905576140206,2.5341923236846924,0.13215369302321409,"{'n_factors': 175, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 50}",175,0.05,0.1,50
3.0778011590684153,3.085237516362342,3.083059633845699,3.0820327697588183,0.0031215049618656034,24,15.133034070332846,0.4367320235477804,2.4644368489583335,0.11461671471940607,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 20}",200,0.002,0.02,20
3.0948895709450484,3.099719621548355,3.099193197665127,3.0979341300528436,0.0021635288530317963,74,22.169304688771565,0.3471369828498596,2.449343681335449,0.11175407438425698,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 30}",200,0.002,0.02,30
3.101744624422052,3.105624617629089,3.1069503585106877,3.1047732001872763,0.0022088610331365177,112,28.409175237019856,0.3572115638572942,2.3962228298187256,0.1855660419650407,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 40}",200,0.002,0.02,40
3.10594470649385,3.106649221344115,3.1111288174924696,3.107907581776811,0.002295844789387134,127,35.29738807678223,0.6758539313157167,2.993534723917643,0.8168513480397367,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 50}",200,0.002,0.02,50
3.0624312273394283,3.07054631666807,3.068673909463699,3.0672171511570663,0.0034694165960977743,11,15.147509098052979,0.36025452239820555,2.672830104827881,0.19546964343552548,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 20}",200,0.002,0.05,20
